Time in simulation	Time/Label
36.56814	764136.56814
28.9435	764228.9435
32.29768	764332.29768
32.55482	764432.55482
26.82153	764526.82153
31.69065	764631.69065
35.40695	764735.40695
30.14881	764830.14881
38.02038	764938.02038
29.55849	765029.55849
27.16293	765127.16293
32.60444	765232.60444
26.27257	765326.27257
29.01267	765429.01267
39.19281	765539.19281
33.10081	765633.10081
37.38393	765737.38393
35.30101	765835.30101
28.28822	765928.28822
27.11902	766027.11902
33.4533	766133.4533
31.34742	766231.34742
25.38416	766325.38416
29.75768	766429.75768
31.13491	766531.13491
33.04904	766633.04904
33.7318	766733.7318
39.03386	766839.03386
36.43618	766936.43618
38.27991	767038.27991
38.61152	767138.61152
31.36056	767231.36056
35.20887	767335.20887
27.03155	767427.03155
32.0528	767532.0528
28.52802	767628.52802
28.81091	767728.81091
34.79152	767834.79152
25.04943	767925.04943
32.9223	768032.9223
32.6649	768132.6649
30.72184	768230.72184
33.12064	768333.12064
30.67718	768430.67718
28.05709	768528.05709
29.53568	768629.53568
35.38151	768735.38151
30.82845	768830.82845
30.97682	768930.97682
25.03497	769025.03497
35.76045	769135.76045
30.01054	769230.01054
31.20211	769331.20211
42.08621	769442.08621
27.78052	769527.78052
32.04344	769632.04344
37.12789	769737.12789
37.16339	769837.16339
32.0595	769932.0595
26.01946	770026.01946
37.47707	770137.47707
29.42829	770229.42829
32.00345	770332.00345
31.68841	770431.68841
36.1069	770536.1069
28.04429	770628.04429
26.78119	770726.78119
41.16934	770841.16934
40.33954	770940.33954
31.50689	771031.50689
32.72677	771132.72677
31.99259	771231.99259
38.23112	771338.23112
41.69221	771441.69221
34.2768	771534.2768
37.09384	771637.09384
22.79553	771722.79553
32.11577	771832.11577
23.92843	771923.92843
33.44893	772033.44893
27.58424	772127.58424
35.20357	772235.20357
32.39924	772332.39924
27.59695	772427.59695
30.27092	772530.27092
28.92783	772628.92783
41.00756	772741.00756
23.04885	772823.04885
26.39742	772926.39742
25.67027	773025.67027
30.19252	773130.19252
36.37615	773236.37615
32.18259	773332.18259
37.50584	773437.50584
28.82137	773528.82137
26.0915	773626.0915
30.11536	773730.11536
27.71144	773827.71144
34.58982	773934.58982
32.92272	774032.92272
38.51028	774138.51028
31.11578	774231.11578
35.71397	774335.71397
34.76298	774434.76298
34.41365	774534.41365
28.01685	774628.01685
38.26289	774738.26289
32.93813	774832.93813
32.32121	774932.32121
34.76413	775034.76413
33.14903	775133.14903
35.43692	775235.43692
31.68187	775331.68187
32.0294	775432.0294
37.73997	775537.73997
30.55555	775630.55555
43.95467	775743.95467
28.88481	775828.88481
34.93974	775934.93974
32.31214	776032.31214
26.23946	776126.23946
31.20053	776231.20053
34.18921	776334.18921
28.80042	776428.80042
28.09944	776528.09944
36.60428	776636.60428
28.43988	776728.43988
37.94295	776837.94295
27.23995	776927.23995
38.97746	777038.97746
23.03887	777123.03887
43.35913	777243.35913
32.75995	777332.75995
44.88795	777444.88795
28.20933	777528.20933
35.29929	777635.29929
30.50548	777730.50548
30.24031	777830.24031
28.36403	777928.36403
38.8608	778038.8608
30.95423	778130.95423
30.31132	778230.31132
26.42953	778326.42953
34.40919	778434.40919
28.58424	778528.58424
30.48442	778630.48442
41.06321	778741.06321
26.75806	778826.75806
31.61436	778931.61436
30.65001	779030.65001
30.62841	779130.62841
36.18095	779236.18095
41.49437	779341.49437
27.52411	779427.52411
29.84721	779529.84721
31.97015	779631.97015
29.21464	779729.21464
31.46382	779831.46382
29.95027	779929.95027
35.75629	780035.75629
38.6604	780138.6604
40.84333	780240.84333
43.82897	780343.82897
41.09065	780441.09065
35.48169	780535.48169
30.56755	780630.56755
27.47993	780727.47993
38.11926	780838.11926
40.86288	780940.86288
34.87493	781034.87493
28.05521	781128.05521
27.21751	781227.21751
35.73109	781335.73109
36.733	781436.733
32.6724	781532.6724
30.04831	781630.04831
27.15859	781727.15859
20.71393	781820.71393
44.61721	781944.61721
38.29148	782038.29148
29.61206	782129.61206
28.04066	782228.04066
29.73295	782329.73295
28.37747	782428.37747
28.45335	782528.45335
38.56096	782638.56096
29.19922	782729.19922
38.47058	782838.47058
39.18852	782939.18852
27.05179	783027.05179
22.2019	783122.2019
28.72974	783228.72974
31.62298	783331.62298
32.44515	783432.44515
29.44807	783529.44807
32.79372	783632.79372
37.69662	783737.69662
34.87244	783834.87244
35.45592	783935.45592
31.03435	784031.03435
33.18549	784133.18549
37.88532	784237.88532
33.79807	784333.79807
31.51257	784431.51257
33.35206	784533.35206
25.65178	784625.65178
27.98285	784727.98285
17.9988	784817.9988
25.48896	784925.48896
31.29307	785031.29307
29.98836	785129.98836
28.4339	785228.4339
45.22678	785345.22678
26.96595	785426.96595
27.45941	785527.45941
24.2224	785624.2224
43.73833	785743.73833
24.24212	785824.24212
29.30592	785929.30592
31.39551	786031.39551
30.78603	786130.78603
38.11874	786238.11874
25.29962	786325.29962
25.79259	786425.79259
31.3279	786531.3279
25.78874	786625.78874
37.68899	786737.68899
26.90658	786826.90658
33.52861	786933.52861
27.68703	787027.68703
29.61145	787129.61145
33.54344	787233.54344
38.31446	787338.31446
29.12956	787429.12956
33.69998	787533.69998
36.03898	787636.03898
37.44694	787737.44694
33.5392	787833.5392
33.14272	787933.14272
30.96141	788030.96141
33.01035	788133.01035
32.34892	788232.34892
37.81555	788337.81555
36.23202	788436.23202
24.83693	788524.83693
29.71434	788629.71434
31.66896	788731.66896
38.58998	788838.58998
34.39199	788934.39199
34.34821	789034.34821
42.43494	789142.43494
31.07597	789231.07597
30.48312	789330.48312
32.49751	789432.49751
34.93434	789534.93434
28.3691	789628.3691
35.45929	789735.45929
30.17017	789830.17017
33.49456	789933.49456
32.36475	790032.36475
27.26377	790127.26377
25.85221	790225.85221
36.01674	790336.01674
41.4163	790441.4163
36.62431	790536.62431
31.98007	790631.98007
32.06776	790732.06776
35.01278	790835.01278
33.3793	790933.3793
32.62194	791032.62194
40.88929	791140.88929
36.14148	791236.14148
27.28979	791327.28979
31.34811	791431.34811
32.39951	791532.39951
22.65287	791622.65287
36.27664	791736.27664
35.21906	791835.21906
28.91034	791928.91034
34.67212	792034.67212
27.21891	792127.21891
29.46424	792229.46424
36.84249	792336.84249
30.55515	792430.55515
31.02127	792531.02127
35.56166	792635.56166
32.08311	792732.08311
30.76439	792830.76439
26.15404	792926.15404
23.90444	793023.90444
25.4885	793125.4885
26.25641	793226.25641
32.82839	793332.82839
34.47304	793434.47304
37.41751	793537.41751
31.57845	793631.57845
24.38869	793724.38869
43.96654	793843.96654
25.39769	793925.39769
33.54982	794033.54982
27.26627	794127.26627
27.3527	794227.3527
34.84285	794334.84285
28.26328	794428.26328
28.82629	794528.82629
30.48604	794630.48604
46.03591	794746.03591
46.4721	794846.4721
28.51161	794928.51161
22.5349	795022.5349
30.68691	795130.68691
29.89046	795229.89046
33.97526	795333.97526
36.25653	795436.25653
31.66959	795531.66959
32.12188	795632.12188
37.9862	795737.9862
31.84895	795831.84895
33.24577	795933.24577
31.71718	796031.71718
34.38	796134.38
30.75932	796230.75932
31.73874	796331.73874
37.1795	796437.1795
32.81768	796532.81768
32.04171	796632.04171
41.34878	796741.34878
39.49246	796839.49246
25.23485	796925.23485
37.18181	797037.18181
28.86391	797128.86391
23.85573	797223.85573
23.5497	797323.5497
35.64188	797435.64188
29.63583	797529.63583
30.89018	797630.89018
27.3446	797727.3446
31.84734	797831.84734
36.13354	797936.13354
36.10514	798036.10514
29.07476	798129.07476
30.66694	798230.66694
31.30208	798331.30208
33.33932	798433.33932
40.8352	798540.8352
28.72329	798628.72329
31.76784	798731.76784
33.78377	798833.78377
30.86265	798930.86265
23.2266	799023.2266
36.26274	799136.26274
36.88441	799236.88441
29.80456	799329.80456
36.48899	799436.48899
34.31305	799534.31305
28.17821	799628.17821
27.9518	799727.9518
27.72954	799827.72954
34.83085	799934.83085
24.87494	800024.87494
27.78126	800127.78126
36.9417	800236.9417
32.38982	800332.38982
27.71748	800427.71748
35.06739	800535.06739
38.94483	800638.94483
29.13046	800729.13046
28.84848	800828.84848
34.51585	800934.51585
29.71006	801029.71006
33.17174	801133.17174
33.7537	801233.7537
33.47241	801333.47241
33.38358	801433.38358
24.06799	801524.06799
25.08617	801625.08617
31.62862	801731.62862
34.99863	801834.99863
35.81983	801935.81983
37.84032	802037.84032
43.11203	802143.11203
35.5378	802235.5378
36.27133	802336.27133
31.30902	802431.30902
30.31449	802530.31449
36.18537	802636.18537
27.61892	802727.61892
29.61683	802829.61683
31.75227	802931.75227
30.14185	803030.14185
34.16433	803134.16433
28.42251	803228.42251
30.69345	803330.69345
28.84566	803428.84566
34.28789	803534.28789
37.12082	803637.12082
28.87852	803728.87852
33.27508	803833.27508
29.60704	803929.60704
40.26782	804040.26782
32.74058	804132.74058
31.66196	804231.66196
31.33274	804331.33274
29.72658	804429.72658
34.11115	804534.11115
35.30947	804635.30947
30.58642	804730.58642
32.06513	804832.06513
25.82053	804925.82053
33.87677	805033.87677
39.4777	805139.4777
30.69467	805230.69467
29.06018	805329.06018
26.11713	805426.11713
33.24921	805533.24921
25.80392	805625.80392
27.23247	805727.23247
48.27288	805848.27288
28.48027	805928.48027
32.17768	806032.17768
33.03062	806133.03062
30.53307	806230.53307
29.19809	806329.19809
32.99196	806432.99196
30.07282	806530.07282
36.72585	806636.72585
34.5675	806734.5675
37.60542	806837.60542
39.89526	806939.89526
32.43269	807032.43269
31.49609	807131.49609
31.30429	807231.30429
35.96989	807335.96989
30.72932	807430.72932
29.61986	807529.61986
33.15738	807633.15738
38.93059	807738.93059
33.69575	807833.69575
33.98772	807933.98772
25.267	808025.267
30.06955	808130.06955
27.79316	808227.79316
36.21553	808336.21553
36.49941	808436.49941
34.44801	808534.44801
35.72792	808635.72792
29.98363	808729.98363
41.32229	808841.32229
36.68407	808936.68407
24.99599	809024.99599
35.68424	809135.68424
37.07492	809237.07492
27.9928	809327.9928
36.534	809436.534
36.42252	809536.42252
32.26248	809632.26248
25.69944	809725.69944
38.35331	809838.35331
34.68883	809934.68883
30.90693	810030.90693
32.33267	810132.33267
26.84671	810226.84671
36.56348	810336.56348
25.69298	810425.69298
27.92794	810527.92794
31.93811	810631.93811
35.16534	810735.16534
30.23677	810830.23677
34.52374	810934.52374
28.57443	811028.57443
31.84889	811131.84889
37.71688	811237.71688
27.91163	811327.91163
32.52407	811432.52407
31.38766	811531.38766
34.79642	811634.79642
25.59223	811725.59223
30.32557	811830.32557
34.07941	811934.07941
28.40169	812028.40169
35.0342	812135.0342
32.63175	812232.63175
22.6997	812322.6997
22.67538	812422.67538
25.81013	812525.81013
36.40044	812636.40044
26.85262	812726.85262
37.96728	812837.96728
30.46543	812930.46543
26.12677	813026.12677
36.00262	813136.00262
31.24263	813231.24263
34.12024	813334.12024
30.40768	813430.40768
30.37112	813530.37112
26.85196	813626.85196
31.31722	813731.31722
26.87888	813826.87888
29.56924	813929.56924
33.11983	814033.11983
36.36274	814136.36274
30.42057	814230.42057
35.16112	814335.16112
30.76938	814430.76938
31.28239	814531.28239
35.07279	814635.07279
27.84773	814727.84773
38.88525	814838.88525
25.39042	814925.39042
35.655	815035.655
29.39478	815129.39478
30.77941	815230.77941
29.97106	815329.97106
31.23451	815431.23451
32.32333	815532.32333
40.88222	815640.88222
33.49907	815733.49907
36.54584	815836.54584
27.70972	815927.70972
29.75059	816029.75059
30.38036	816130.38036
35.54513	816235.54513
36.06679	816336.06679
31.74128	816431.74128
26.08704	816526.08704
32.78712	816632.78712
33.11141	816733.11141
26.31904	816826.31904
30.30497	816930.30497
28.15354	817028.15354
41.26834	817141.26834
29.00716	817229.00716
34.49597	817334.49597
33.01	817433.01
29.66278	817529.66278
32.54523	817632.54523
37.54387	817737.54387
37.46197	817837.46197
26.35641	817926.35641
37.81708	818037.81708
33.09777	818133.09777
26.03327	818226.03327
33.2009	818333.2009
31.05625	818431.05625
30.72328	818530.72328
25.55978	818625.55978
28.89677	818728.89677
35.46455	818835.46455
31.83283	818931.83283
29.8296	819029.8296
36.85576	819136.85576
34.42347	819234.42347
36.68894	819336.68894
36.32569	819436.32569
41.7337	819541.7337
36.35662	819636.35662
38.97765	819738.97765
26.05988	819826.05988
26.6263	819926.6263
28.60844	820028.60844
23.96114	820123.96114
33.561	820233.561
33.46002	820333.46002
37.86944	820437.86944
35.68883	820535.68883
34.73591	820634.73591
38.2655	820738.2655
33.31889	820833.31889
33.67494	820933.67494
39.26161	821039.26161
35.9493	821135.9493
30.75197	821230.75197
30.95629	821330.95629
28.73525	821428.73525
35.3315	821535.3315
35.66524	821635.66524
34.82359	821734.82359
27.83672	821827.83672
39.21127	821939.21127
34.56784	822034.56784
27.63968	822127.63968
35.46097	822235.46097
29.94142	822329.94142
26.01148	822426.01148
37.78506	822537.78506
34.46888	822634.46888
32.69296	822732.69296
34.76976	822834.76976
32.0146	822932.0146
33.08549	823033.08549
30.74066	823130.74066
33.13673	823233.13673
24.33728	823324.33728
42.85895	823442.85895
27.74237	823527.74237
27.56295	823627.56295
25.56168	823725.56168
33.43798	823833.43798
40.33074	823940.33074
28.98627	824028.98627
31.28894	824131.28894
27.91773	824227.91773
36.04641	824336.04641
26.41798	824426.41798
29.96241	824529.96241
35.96443	824635.96443
30.69456	824730.69456
33.0167	824833.0167
30.23452	824930.23452
42.72464	825042.72464
28.91862	825128.91862
36.41913	825236.41913
35.52933	825335.52933
33.70064	825433.70064
34.10021	825534.10021
31.30974	825631.30974
29.81668	825729.81668
33.1295	825833.1295
39.53663	825939.53663
27.00204	826027.00204
37.02343	826137.02343
35.44636	826235.44636
33.39414	826333.39414
31.57235	826431.57235
31.56978	826531.56978
32.08945	826632.08945
32.00834	826732.00834
32.74216	826832.74216
28.16777	826928.16777
25.40714	827025.40714
28.90413	827128.90413
29.39786	827229.39786
33.56961	827333.56961
30.42845	827430.42845
33.27731	827533.27731
31.62764	827631.62764
32.75526	827732.75526
37.11478	827837.11478
41.12718	827941.12718
29.77043	828029.77043
29.92232	828129.92232
27.35749	828227.35749
31.66878	828331.66878
37.42488	828437.42488
30.18666	828530.18666
33.34671	828633.34671
29.25503	828729.25503
26.15752	828826.15752
35.11087	828935.11087
35.37067	829035.37067
34.86554	829134.86554
32.92946	829232.92946
35.89465	829335.89465
27.48626	829427.48626
32.11677	829532.11677
33.67261	829633.67261
34.59659	829734.59659
29.37462	829829.37462
34.36246	829934.36246
39.0337	830039.0337
31.82939	830131.82939
34.95505	830234.95505
37.61462	830337.61462
25.80844	830425.80844
31.56491	830531.56491
31.4878	830631.4878
30.12934	830730.12934
32.40413	830832.40413
38.22284	830938.22284
32.99661	831032.99661
31.39227	831131.39227
34.32523	831234.32523
30.05586	831330.05586
25.91572	831425.91572
37.97146	831537.97146
31.3925	831631.3925
32.66401	831732.66401
29.92286	831829.92286
34.11421	831934.11421
28.98643	832028.98643
23.25778	832123.25778
29.65587	832229.65587
38.91369	832338.91369
34.36936	832434.36936
35.23843	832535.23843
34.21448	832634.21448
28.91617	832728.91617
28.5346	832828.5346
34.11271	832934.11271
29.53484	833029.53484
27.14551	833127.14551
28.24567	833228.24567
33.66462	833333.66462
23.53976	833423.53976
29.33762	833529.33762
36.07582	833636.07582
44.82774	833744.82774
29.31419	833829.31419
33.21986	833933.21986
31.70887	834031.70887
33.54043	834133.54043
36.84748	834236.84748
28.09449	834328.09449
39.98431	834439.98431
29.72383	834529.72383
24.94337	834624.94337
34.74951	834734.74951
35.79595	834835.79595
30.46027	834930.46027
28.97654	835028.97654
28.11705	835128.11705
39.5521	835239.5521
23.96722	835323.96722
33.03507	835433.03507
40.92495	835540.92495
33.94809	835633.94809
31.65131	835731.65131
24.75459	835824.75459
31.42987	835931.42987
22.58726	836022.58726
31.40173	836131.40173
25.4399	836225.4399
39.02024	836339.02024
35.81004	836435.81004
37.16267	836537.16267
23.33448	836623.33448
29.9633	836729.9633
39.65168	836839.65168
33.31422	836933.31422
28.27475	837028.27475
34.0689	837134.0689
25.73763	837225.73763
35.19594	837335.19594
33.16281	837433.16281
30.04366	837530.04366
33.2695	837633.2695
45.20265	837745.20265
31.50371	837831.50371
31.08981	837931.08981
34.38885	838034.38885
33.64648	838133.64648
35.09284	838235.09284
32.95258	838332.95258
37.62741	838437.62741
31.99856	838531.99856
23.4348	838623.4348
43.48099	838743.48099
29.71182	838829.71182
25.09355	838925.09355
28.37553	839028.37553
34.30435	839134.30435
26.22181	839226.22181
44.60153	839344.60153
25.31594	839425.31594
30.28975	839530.28975
35.08402	839635.08402
24.21108	839724.21108
36.86085	839836.86085
35.62196	839935.62196
24.97784	840024.97784
29.5508	840129.5508
26.70912	840226.70912
31.1454	840331.1454
27.38982	840427.38982
38.62621	840538.62621
29.90662	840629.90662
32.57107	840732.57107
39.91801	840839.91801
31.08027	840931.08027
33.49318	841033.49318
43.20775	841143.20775
36.57668	841236.57668
33.14855	841333.14855
27.60042	841427.60042
26.07655	841526.07655
28.34627	841628.34627
34.49111	841734.49111
35.28323	841835.28323
33.48455	841933.48455
33.2798	842033.2798
28.98775	842128.98775
29.95157	842229.95157
30.9832	842330.9832
29.70742	842429.70742
27.48152	842527.48152
35.2269	842635.2269
29.22098	842729.22098
33.30734	842833.30734
24.53365	842924.53365
41.04322	843041.04322
31.94664	843131.94664
35.88961	843235.88961
21.54197	843321.54197
30.70886	843430.70886
33.44901	843533.44901
32.02497	843632.02497
30.46626	843730.46626
35.29981	843835.29981
26.21541	843926.21541
44.31108	844044.31108
30.18167	844130.18167
34.48334	844234.48334
38.69977	844338.69977
29.90851	844429.90851
35.03845	844535.03845
30.24537	844630.24537
36.68083	844736.68083
33.6538	844833.6538
37.34425	844937.34425
31.57897	845031.57897
28.95573	845128.95573
34.51659	845234.51659
26.6013	845326.6013
28.14627	845428.14627
30.47959	845530.47959
34.12031	845634.12031
32.76186	845732.76186
33.69167	845833.69167
34.32691	845934.32691
30.17658	846030.17658
37.07032	846137.07032
32.68633	846232.68633
31.43963	846331.43963
28.69411	846428.69411
30.01909	846530.01909
28.72253	846628.72253
31.07741	846731.07741
31.01502	846831.01502
36.07728	846936.07728
35.64794	847035.64794
30.72599	847130.72599
28.44855	847228.44855
28.92366	847328.92366
30.52169	847430.52169
31.08407	847531.08407
37.87574	847637.87574
35.03222	847735.03222
40.05876	847840.05876
28.71545	847928.71545
38.53485	848038.53485
36.58144	848136.58144
34.66285	848234.66285
25.79458	848325.79458
30.77673	848430.77673
27.19561	848527.19561
33.5554	848633.5554
33.02416	848733.02416
29.50645	848829.50645
31.35234	848931.35234
39.7128	849039.7128
37.34184	849137.34184
39.80609	849239.80609
34.5502	849334.5502
38.69968	849438.69968
31.26322	849531.26322
30.84622	849630.84622
35.29079	849735.29079
29.67213	849829.67213
34.12454	849934.12454
30.78738	850030.78738
30.88461	850130.88461
30.24726	850230.24726
23.60232	850323.60232
28.60932	850428.60932
39.35413	850539.35413
35.83805	850635.83805
37.23935	850737.23935
21.55141	850821.55141
30.7681	850930.7681
23.70165	851023.70165
39.21805	851139.21805
23.64458	851223.64458
39.99154	851339.99154
24.03076	851424.03076
30.8324	851530.8324
38.00492	851638.00492
28.37035	851728.37035
38.27003	851838.27003
34.79137	851934.79137
35.24275	852035.24275
31.37898	852131.37898
23.59593	852223.59593
34.04728	852334.04728
32.13483	852432.13483
22.85273	852522.85273
29.31771	852629.31771
26.45959	852726.45959
41.19505	852841.19505
26.51783	852926.51783
34.10351	853034.10351
37.34558	853137.34558
41.28683	853241.28683
37.0292	853337.0292
40.04514	853440.04514
32.11739	853532.11739
31.47433	853631.47433
32.00608	853732.00608
35.59947	853835.59947
30.40129	853930.40129
29.68856	854029.68856
37.91249	854137.91249
33.54447	854233.54447
32.26475	854332.26475
34.33722	854434.33722
31.30663	854531.30663
28.5025	854628.5025
35.91778	854735.91778
25.78809	854825.78809
35.67356	854935.67356
30.84397	855030.84397
34.5919	855134.5919
25.83934	855225.83934
34.82213	855334.82213
24.29101	855424.29101
27.3139	855527.3139
42.21322	855642.21322
25.79716	855725.79716
30.18305	855830.18305
27.53843	855927.53843
26.95408	856026.95408
26.1253	856126.1253
34.83106	856234.83106
31.04679	856331.04679
28.16434	856428.16434
35.3647	856535.3647
31.12101	856631.12101
41.50775	856741.50775
33.28258	856833.28258
26.29665	856926.29665
29.76712	857029.76712
33.97483	857133.97483
33.31258	857233.31258
36.82145	857336.82145
25.79011	857425.79011
32.31203	857532.31203
43.27726	857643.27726
30.41227	857730.41227
33.48082	857833.48082
30.3557	857930.3557
30.60904	858030.60904
28.50183	858128.50183
32.41411	858232.41411
27.54143	858327.54143
39.471	858439.471
26.45685	858526.45685
25.99435	858625.99435
31.00016	858731.00016
23.55423	858823.55423
33.26691	858933.26691
26.80386	859026.80386
34.18544	859134.18544
26.16565	859226.16565
30.59432	859330.59432
22.32106	859422.32106
32.0357	859532.0357
24.20312	859624.20312
34.90307	859734.90307
32.16322	859832.16322
30.53904	859930.53904
33.82179	860033.82179
34.49981	860134.49981
27.9218	860227.9218
37.67336	860337.67336
35.88422	860435.88422
28.89693	860528.89693
34.81026	860634.81026
40.63671	860740.63671
34.75334	860834.75334
31.68607	860931.68607
29.60971	861029.60971
26.13823	861126.13823
29.22345	861229.22345
31.02532	861331.02532
34.37642	861434.37642
28.70914	861528.70914
28.79913	861628.79913
34.02049	861734.02049
37.02243	861837.02243
38.86197	861938.86197
32.77137	862032.77137
29.69047	862129.69047
29.30866	862229.30866
32.49906	862332.49906
35.1442	862435.1442
23.8905	862523.8905
36.68387	862636.68387
34.79219	862734.79219
37.02269	862837.02269
29.13768	862929.13768
37.31386	863037.31386
28.7583	863128.7583
43.77361	863243.77361
29.79658	863329.79658
35.16465	863435.16465
36.40329	863536.40329
26.97287	863626.97287
29.05281	863729.05281
29.9955	863829.9955
31.33541	863931.33541
25.59871	864025.59871
43.62586	864143.62586
32.59264	864232.59264
37.96418	864337.96418
33.54684	864433.54684
33.64338	864533.64338
30.76764	864630.76764
32.79135	864732.79135
41.1258	864841.1258
35.02948	864935.02948
23.64412	865023.64412
26.13513	865126.13513
27.50689	865227.50689
31.73964	865331.73964
28.64179	865428.64179
27.69388	865527.69388
39.82212	865639.82212
33.59915	865733.59915
35.89853	865835.89853
22.44691	865922.44691
32.12513	866032.12513
34.53908	866134.53908
36.86096	866236.86096
44.31851	866344.31851
31.12033	866431.12033
24.77991	866524.77991
35.1503	866635.1503
33.94025	866733.94025
25.66569	866825.66569
24.23863	866924.23863
31.59287	867031.59287
25.44385	867125.44385
36.41613	867236.41613
27.65212	867327.65212
36.14232	867436.14232
38.75008	867538.75008
38.79004	867638.79004
30.63596	867730.63596
19.42945	867819.42945
34.16302	867934.16302
22.16064	868022.16064
26.71644	868126.71644
39.05435	868239.05435
27.035	868327.035
30.55563	868430.55563
36.93538	868536.93538
25.8014	868625.8014
26.91713	868726.91713
33.57313	868833.57313
31.55451	868931.55451
36.89149	869036.89149
32.68545	869132.68545
27.05761	869227.05761
33.54194	869333.54194
28.05658	869428.05658
19.35261	869519.35261
23.5373	869623.5373
29.13512	869729.13512
27.24132	869827.24132
36.67157	869936.67157
39.16333	870039.16333
32.72496	870132.72496
22.89075	870222.89075
33.56479	870333.56479
26.03983	870426.03983
29.37629	870529.37629
26.50909	870626.50909
38.253	870738.253
26.80515	870826.80515
38.38074	870938.38074
42.24108	871042.24108
30.02602	871130.02602
31.74388	871231.74388
24.85739	871324.85739
44.07427	871444.07427
35.65692	871535.65692
36.40126	871636.40126
27.11124	871727.11124
32.84478	871832.84478
23.61215	871923.61215
26.41645	872026.41645
34.6162	872134.6162
38.78588	872238.78588
36.95165	872336.95165
30.87637	872430.87637
34.19793	872534.19793
36.96225	872636.96225
31.14032	872731.14032
35.71191	872835.71191
32.7907	872932.7907
32.19038	873032.19038
31.31725	873131.31725
36.38056	873236.38056
30.80642	873330.80642
28.63577	873428.63577
32.68924	873532.68924
35.51915	873635.51915
33.91958	873733.91958
27.33668	873827.33668
37.95057	873937.95057
35.31764	874035.31764
30.69435	874130.69435
33.20083	874233.20083
32.32479	874332.32479
23.34934	874423.34934
34.58288	874534.58288
28.60653	874628.60653
36.4315	874736.4315
34.69615	874834.69615
32.88856	874932.88856
34.23796	875034.23796
26.16839	875126.16839
41.11443	875241.11443
32.51763	875332.51763
29.30013	875429.30013
27.42264	875527.42264
31.15452	875631.15452
25.12004	875725.12004
26.6982	875826.6982
38.6695	875938.6695
29.0352	876029.0352
27.88387	876127.88387
34.62622	876234.62622
34.47491	876334.47491
32.23155	876432.23155
38.18608	876538.18608
40.27189	876640.27189
28.40489	876728.40489
34.08631	876834.08631
32.11643	876932.11643
37.60532	877037.60532
42.20856	877142.20856
27.09647	877227.09647
35.95244	877335.95244
38.50482	877438.50482
30.5838	877530.5838
34.53166	877634.53166
33.88846	877733.88846
34.16929	877834.16929
41.04001	877941.04001
32.73558	878032.73558
33.73127	878133.73127
29.7834	878229.7834
30.24575	878330.24575
34.72417	878434.72417
28.1945	878528.1945
26.2165	878626.2165
38.27441	878738.27441
30.50449	878830.50449
36.19699	878936.19699
34.88006	879034.88006
38.28359	879138.28359
41.48529	879241.48529
36.02214	879336.02214
25.93926	879425.93926
25.49488	879525.49488
27.74692	879627.74692
38.7038	879738.7038
32.73872	879832.73872
29.70054	879929.70054
20.65815	880020.65815
37.022	880137.022
32.81403	880232.81403
32.56483	880332.56483
33.79114	880433.79114
37.94668	880537.94668
30.008	880630.008
40.52527	880740.52527
24.77711	880824.77711
36.63135	880936.63135
30.34361	881030.34361
33.57549	881133.57549
35.14196	881235.14196
37.32123	881337.32123
37.48914	881437.48914
35.86672	881535.86672
23.69248	881623.69248
25.83354	881725.83354
31.21478	881831.21478
31.19396	881931.19396
30.95844	882030.95844
34.56839	882134.56839
24.28565	882224.28565
32.8288	882332.8288
31.89134	882431.89134
32.37616	882532.37616
31.35732	882631.35732
44.50118	882744.50118
25.9076	882825.9076
35.87911	882935.87911
39.35044	883039.35044
30.43011	883130.43011
33.39725	883233.39725
33.90531	883333.90531
33.22448	883433.22448
32.29127	883532.29127
40.07197	883640.07197
34.98891	883734.98891
35.48305	883835.48305
28.74746	883928.74746
27.2954	884027.2954
25.9261	884125.9261
35.64303	884235.64303
31.37571	884331.37571
26.62304	884426.62304
30.52208	884530.52208
20.61	884620.61
29.57675	884729.57675
33.40358	884833.40358
24.7702	884924.7702
30.06408	885030.06408
32.45546	885132.45546
37.63229	885237.63229
35.33972	885335.33972
25.98708	885425.98708
23.72384	885523.72384
38.65761	885638.65761
36.78789	885736.78789
38.22687	885838.22687
22.91862	885922.91862
28.65739	886028.65739
33.68917	886133.68917
49.18529	886249.18529
30.60854	886330.60854
25.83417	886425.83417
30.73772	886530.73772
44.13044	886644.13044
26.98446	886726.98446
30.02565	886830.02565
32.26443	886932.26443
22.74285	887022.74285
35.89038	887135.89038
32.26155	887232.26155
32.30089	887332.30089
34.89624	887434.89624
36.13508	887536.13508
40.74146	887640.74146
34.36579	887734.36579
22.90444	887822.90444
19.58961	887919.58961
28.98245	888028.98245
30.25631	888130.25631
34.71289	888234.71289
36.52139	888336.52139
41.88044	888441.88044
36.76922	888536.76922
31.15739	888631.15739
31.27426	888731.27426
36.40956	888836.40956
33.6297	888933.6297
32.36852	889032.36852
30.15065	889130.15065
28.7523	889228.7523
25.93753	889325.93753
36.88142	889436.88142
23.26386	889523.26386
34.99546	889634.99546
29.61789	889729.61789
35.86727	889835.86727
38.77402	889938.77402
34.09807	890034.09807
38.37816	890138.37816
28.54849	890228.54849
29.08437	890329.08437
28.88372	890428.88372
40.7846	890540.7846
27.48813	890627.48813
33.2192	890733.2192
35.18284	890835.18284
31.05728	890931.05728
28.83709	891028.83709
32.74735	891132.74735
39.33628	891239.33628
43.23083	891343.23083
